"user_id","created_at","text","source","display_text_width","location","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at"
"x1198565532162768896",2019-12-08 17:55:51,"@nintendogrI Hey @nintendogrI I just wanted to say I'm sorry for everything I'm just in big depression en pain my family is trying to help me but the only thing I want is to talk to you on Instagram ok I have so many feelings for you my name on Instagram is ximsolox ok bye hope u reply❤️❤️❤️","Twitter for Android",279,"",0,8,0,13,4,2019-11-24 11:34:36
"x379253515",2019-12-08 17:55:39,"@Beluba I suffer depression because of your antics man..... really??? I get kicked for idle MID SHOT.....","Twitter for iPhone",105,"Paradise",1904,993,8,77274,16784,2011-09-24 16:45:56
"x1193533610990718981",2019-12-08 17:55:31,"@_JayPayne_ Ok buddy whatever floats your boat. Joe suffers from depression and has been super open about how the comments about him losing to KSI all the time, anytime he speaks about boxing, hurts him. It doesnt take a genius to know that perhaps the right thing to do would be avoid it?","Twitter for iPhone",277,"",7,13,0,386,16,2019-11-10 14:20:20
"x1109082753373368320",2019-12-08 17:55:26,"This is what depression do.","Twitter for iPhone",27,"zamboanga del sur",24,72,0,1374,3557,2019-03-22 13:21:48
"x1098214849543356416",2019-12-08 17:55:26,"Depression don’t have role in my life nomore","Twitter for iPhone",44,"Cleveland, OH",13,10,0,126,36,2019-02-20 13:36:38
"x131927579",2019-12-08 17:55:24,"It's sad that these young rappers dying only rapped about dying drugs and depression","Twitter for Android",84,"",222,324,0,11536,30,2010-04-11 19:38:09
"x729010098790600705",2019-12-08 17:55:20,"Call it the 1920’s cuz we in the Great Depression😪😔😔","Twitter for iPhone",52,"United States",48,39,0,81,13,2016-05-07 18:08:46
"x565086640",2019-12-08 17:55:18,"not one to make posts like this but for someone who has helped me so much with my depression, i’m genuinely going to miss him. his music really was healing my life. my heart hurts. rip juice wrld 💔","Twitter for iPhone",197,"Sacramento, CA",403,375,3,6968,7176,2012-04-28 02:17:30
"x1009941058447380481",2019-12-08 17:55:14,"Actually wait no, this is probably depression lmao","Twitter for Android",50,"Orlando, FL",318,239,0,1315,3699,2018-06-21 23:28:06
"x1186058379044761600",2019-12-08 17:55:12,"Feeling kinda shitty
If I was a young white woman I'd self-diagnose myself with depression","Twitter for Android",90,"bad nemende / taking a bath",147,408,0,562,1878,2019-10-20 23:15:38
"x883349364",2019-12-08 17:55:11,"this video alone almost cured my depression. https://t.co/ZlJNg21vJQ","Twitter for iPhone",44,"",166,150,0,1231,6701,2012-10-15 23:56:26
"x1157007493697900544",2019-12-08 17:55:09,"Indigenous people being targeted all over South America gives me depression and it makes me feel like shit for having the little privilege I have 😔 https://t.co/PnAYu5Sfh7","Twitter for iPhone",147,"",27,28,0,584,1569,2019-08-01 19:17:37
"x1158752349273436162",2019-12-08 17:55:08,"@ncllclleo i love you berry much that if you dOn’t huG me the thext time i see yOu i AM NOW DEPRESSION","Twitter for iPhone",91,"",19,34,0,480,1663,2019-08-06 14:51:03
"x31681834",2019-12-08 17:55:05,"Whew the seasonal depression been a bitch even with all the holiday spirit 😣🥺🤢","Twitter for iPhone",78,"England, United Kingdom",595,470,1,16891,16681,2009-04-16 07:21:05
"x309194283",2019-12-08 17:55:03,"I really do get this mental illness shit/depression ... it ain’t just men!
Women suffer too! Just so u know!
It’s a fucker that u can’t control!","Twitter for iPhone",144,"UK",244,457,5,14929,6498,2011-06-01 17:55:46
"x865738675488948225",2019-12-08 17:54:58,"@tonyg0696 I’m trying to look better and take care of myself... long story but after TWO DECADES of depression... it’s about time I take care of myself and my CONSCIENCE!

Good Sunday Dude!
We need to spay &amp; neuter coyotes next!","Twitter Web App",221,"Above Sunset in Echo Park California",4329,4538,17,24009,23519,2017-05-20 01:19:19
"x1003337546452144130",2019-12-08 17:54:55,"!!DEPRESSION AND CUTS DO NOT MAKE YOUR CHARACTER CUTE!! It's a serious topic it doesn't make you cute and quirky. Especially when you're like 8. If you wanna roleplay with depression and cuts, take it seriously! This has been my PSA. https://t.co/am7Xq0k1Bo","Twitter Web App",233,"",3,66,0,66,402,2018-06-03 18:08:06
"x3304341869",2019-12-08 17:54:49,"Seasonal depression WHO?? https://t.co/kGkQwuGWrh","Twitter for iPhone",49,"Flint, MI",368,401,18,33499,19297,2015-05-31 04:31:29
"x3390030791",2019-12-08 17:54:44,"I feel no sympathy for people who do stupid shit, fight the people who call them out on it instead of just apologizing and deleting their posts, and then pull the depression card. You don't get to fucking do that. You don't get to fuck up and put yourself in a hole, knowingly, +","Twitter for Android",279,"South Africa 🇿🇦",2085,235,36,78419,97463,2015-07-23 22:55:26
"x3390030791",2019-12-08 17:54:44,"and then pull out depression to play the victim, making others think they're in the wrong instead of you.

If you just admit to being wrong and apologize, most people will move on. But no, you take the self-victimizing and guilt tripping route.","Twitter for Android",244,"South Africa 🇿🇦",2085,235,36,78419,97463,2015-07-23 22:55:26
"x1173623598",2019-12-08 17:54:44,"Depression diagnoses have skyrocketed in the last fifty years. It seems like the choices are 
a. Blaming big pharma for overdiagnosis
b. Blaming young people for being weak-willed and unmotivated, denying their depression exists
c. Acknowledging people are suffering","Twitter for iPhone",266,"Chicago, IL",530,1123,6,3335,29495,2013-02-13 02:13:33
"x1173623598",2019-12-08 01:46:29,"Interesting how work-life balance as a cause for mass depression is another way of saying “capitalism did this to us”","Twitter for iPhone",117,"Chicago, IL",530,1123,6,3335,29495,2013-02-13 02:13:33
"x1173623598",2019-12-08 01:49:20,"Decided to cure my depression by realizing life is a big joke (comedian from watchmen)","Twitter for iPhone",86,"Chicago, IL",530,1123,6,3335,29495,2013-02-13 02:13:33
"x1173623598",2019-12-08 01:36:20,"Listening to Oxford University lectures about depression makes me feel more productive than just watching HBO’s hot prestige drama Watchmen. Unfortunately both are depressed guy activities","Twitter for iPhone",188,"Chicago, IL",530,1123,6,3335,29495,2013-02-13 02:13:33
"x1376477402",2019-12-08 17:54:39,"Depression hit me like a rocket","Twitter for Android",31,"",40,94,0,101,21,2013-04-24 08:02:21
"x3003848361",2019-12-08 17:54:32,"I'm having a hard time dealing with life today. My depression has kicked into overdrive. I can't even get out of bed.","Twitter for Android",117,"Grove, Oklahoma. 74344",71,17,0,104,612,2015-01-28 22:46:37
"x917464747749998593",2019-12-08 17:54:27,"Me sleeping peacefully and then depression kicks in.. https://t.co/u1V961nzTY","Twitter for Android",53,"விமலூர்",2164,192,5,6528,6102,2017-10-09 19:00:16
"x3197801930",2019-12-08 17:54:22,"Andrew really said I'm gonna sprinkle in some anti cop propaganda in my song about depression and he really nailed it","Twitter for Android",117,"lesbian, she/they, virgo ☭",2425,745,155,154763,162838,2015-05-16 19:02:21
"x209451278",2019-12-08 17:54:18,"@DysthymicDad I disagree. While anxiety can be comorbid with depression, they are 2 facets, different from each other.","Twitter Web App",104,"NJ",1306,3012,91,79227,32601,2010-10-29 06:29:08
"x1069300909295853568",2019-12-08 17:54:17,"No one talk to me. Full depression mode. RIP to the fucking legend Juice WRLD 🖤","Twitter for iPhone",79,"Waialua, HI",51,235,0,457,4413,2018-12-02 18:42:58
"x930422111734132737",2019-12-08 03:54:07,"Syuko Shiomi stole my Heart and Cured my Depression","twittbot.net",51,"@nyongtoriies",0,1,0,12344,0,2017-11-14 13:08:12
"x930422111734132737",2019-12-08 17:54:06,"Syuko Shiomi stole my Heart and Cured my Depression","twittbot.net",51,"@nyongtoriies",0,1,0,12344,0,2017-11-14 13:08:12
"x896876342356193280",2019-12-08 17:53:59,"I found this out 4 months after taking my meds for depression and I was so confused and scared about what I've all might have forgotten. Honestly forgetting is probably one of my common smaller fears but I hate saying something and then forgetting the conversation a week later. https://t.co/9ykgVBVSyL","Twitter for Android",278,"Iowa, USA",145,660,0,3780,32053,2017-08-13 23:29:17
"x459171410",2019-12-08 17:53:58,"Depression is your mind telling you it’s tired of being the character your trying to play - Jim Carrey","Twitter for iPhone",102,"",1981,1955,5,4941,1137,2012-01-09 10:56:42
"x888522434739130370",2019-12-08 17:53:57,"shower time or depression time","Twitter for iPhone",30,"she/her",237,79,5,9449,3364,2017-07-21 22:13:51
"x2776557262",2019-12-08 17:53:53,"I hate this Depression and anxiety   it never goes away","Twitter Web App",55,"",182,292,2,4943,4547,2014-09-19 18:15:39
"x3329533535",2019-12-08 17:53:47,"your friends coping with depression and anxiety through drug usage see you liking tweets that say they deserve to die because of it.","Twitter for iPhone",132,"",497,466,0,1365,40576,2015-06-16 14:13:15
"x1322448025",2019-12-08 17:53:46,"@billz_25 Thank god you don't understand Hindi, otherwise you would come under further depression hearing Hindi gems of Aakash Chopra 😭😂","Twitter for Android",126,"Vadodara Gujarat India",644,2393,5,17192,123918,2013-04-02 12:59:25
"x707509382",2019-12-08 17:53:43,"Rappers like Juice WRLD basically make cry for help songs, about depression and drug abuse. They lay it over a beat and since it bumps people just bop with it.

The last thing people should be is surprised about is a drug addict who is depressed dying young. 

No tears here.","Twitter for iPhone",275,"",365,779,3,13265,6496,2012-07-20 17:31:39
"x707509382",2019-12-08 17:53:43,"It’s on a lot of people’s hands and the culture. Glorifying things like that is what’s wrong. 

Yet, Everyone wonders why depression and suicide rates have steadily inclined.","Twitter for iPhone",174,"",365,779,3,13265,6496,2012-07-20 17:31:39
"x1192088603599474688",2019-12-08 17:53:42,"If you ever struggling with depression... Get up and come here, put your time in and I guarantee you'll leave with a completely different mindset 💪 https://t.co/73LsoQ9SjB","Twitter for Android",147,"",5,30,0,86,174,2019-11-06 14:37:53
"x3303937105",2019-12-08 17:53:42,"this constantly being tired because depression is constantly wrecking my shit really will be the death of me today","Twitter Web App",114,"Cleveland",680,602,12,7898,8795,2015-08-02 03:50:53
"x751281033148899329",2019-12-08 17:53:35,"Ppl that haven’t been through the same shit as you will never understand why you act how you do/did or why your the way that you are i lost myself bad &amp; was fighting depression &amp; still was trying to love at the same time that shit there the hardest battle a mf could ever face 💯","Twitter for iPhone",286,"",872,633,13,13134,4522,2016-07-08 05:05:31
"x2723793197",2019-12-08 17:53:34,"Chill with the drugs off ya depression go run or something have fun or something","Twitter for Android",80,"MIAMI DADE COUNTY ",410,330,9,27047,12500,2014-07-25 03:55:38
"x2990069014",2019-12-08 17:53:25,"@JaredSATX @trustmeimmary Numbing from pain is temporary. Healing from pain is permanent. These drugs provide nothing of value if you're suffering from depression. They're merely a Sesame Street band-aid on a chainsaw wound.","Twitter Web App",198,"",28,267,0,713,754,2015-01-21 15:04:09
"x2990069014",2019-12-08 17:47:54,"@yummiemontanaa @FilthySlimFME @trustmeimmary @DJA_Tron That's the sad part lean been taking dudes out since it hit the scene back in the day. Everybody says RIP blames depression or drinking a ""bad batch"" then goes right back to business as usual.","Twitter Web App",192,"",28,267,0,713,754,2015-01-21 15:04:09
"x2990069014",2019-12-08 17:06:27,"@shotgunsh3llz @4realPisces @niasimone_duh @TMZ Nah he definitely glorified it. Songs like Lean Wit Me and many more ain't about him discussing depression. He promoted &amp; lived a lifestyle that ultimately was his demise. Abusing pharmaceutical drugs aren't a quick escape from depression. They'll likely be a permanent escape","Twitter Web App",280,"",28,267,0,713,754,2015-01-21 15:04:09
"x136137195",2019-12-08 17:53:22,"RIP young legend. Let this be a reminder that millions of dollars cant even save you from your own mind. Depression and other mental illnesses seem... https://t.co/wFK6Hba2Z8","Facebook",174,"Syracuse, New York",886,1735,12,6608,44,2010-04-23 03:38:55
"x2842239337",2019-12-08 17:53:03,"Why Juice?.... He was another artist that helped me through my depression","Twitter for iPhone",73,"Reno, NV",514,365,4,6063,3824,2014-10-06 09:59:09
"x1131592500",2019-12-08 17:52:58,"@automatonomega @Upokupo @tatharnuar @AOC My son is 22-has ASD, depression, ADD, and anxiety. He is able to get a job, but can’t seem to keep them for longer than 6 mos.Still trying to get him support services for past 10+ yrs. The amt of red tape for these types of disabilities is ridiculous. Thank you and good luck.💪🏻","Twitter for iPhone",279,"Illinois, USA",8,48,0,237,271,2013-01-29 17:08:54
"x543693807",2019-12-08 17:52:43,"Had somebody tell me my depression was me “playing a role” I ghosted my friends &amp; family for dayss,I stopped eating which I barely eat anyways since I became a vegetarian, I started smoking &amp; if anybody know me know I don’t smoke AT ALL. Why would I play about this?","Twitter for iPhone",274,"Illinois, USA",2423,2130,5,35852,11460,2012-04-02 18:04:51
"x1106651774860046336",2019-12-08 17:52:39,"@Nuttxll once again. addiction isn't a choice. addiction is like depression, anxiety etc.","Twitter for Android",80,"stfu fat bitch",2368,2179,24,11081,43906,2019-03-15 20:21:58
